name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
Arka Coffee and Space,Coffee shop ·  · Jl. Taman Sari No.1/310,4.8,584,Rp 25–50K per person,-7.8101671,110.3603694,Yogyakarta,Malioboro,Yogyakarta,Coffee Shop,"
0858-8822-7087",http://linktr.ee/arkacoffee.space,9.00 am–12.00 am,"{'Friday': '9.00\u202fam–12.00\u202fam', 'Saturday': '9.00\u202fam–12.00\u202fam', 'Sunday': '9.00\u202fam–12.00\u202fam', 'Monday': '9.00\u202fam–12.00\u202fam', 'Tuesday': '9.00\u202fam–12.00\u202fam', 'Wednesday': '9.00\u202fam–12.00\u202fam', 'Thursday': '9.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Arka+Coffee+and+Space/data=!4m7!3m6!1s0x2e7a57fd1b7b39cb:0xb5d29267d6c87e3e!8m2!3d-7.8101671!4d110.3603694!16s%2Fg%2F11sq4trpnv!19sChIJyzl7G_1Xei4RPn7I1meS0rU?authuser=0&hl=en&rclk=1,Bar cozy dekat taman sari,2025-08-29T00:48:55.284649,extract_from_url,0.9
Warkop Tamansari Bu Sumardi,"Cafe ·  · Komplek Wisata Taman Sari, Jalan Tamanan KT 1",4.5,303,,-7.8100436,110.3602864,Yogyakarta,Malioboro,Yogyakarta,Modern,"
0812-3363-8951",,9.00 am–5.00 pm,"{'Friday': '9.00\u202fam–5.00\u202fpm', 'Saturday': '9.00\u202fam–5.00\u202fpm', 'Sunday': '9.00\u202fam–5.00\u202fpm', 'Monday': '9.00\u202fam–5.00\u202fpm', 'Tuesday': '9.00\u202fam–5.00\u202fpm', 'Wednesday': '9.00\u202fam–5.00\u202fpm', 'Thursday': '9.00\u202fam–5.00\u202fpm'}",https://www.google.com/maps/place/Warkop+Tamansari+Bu+Sumardi/data=!4m7!3m6!1s0x2e7a5793dbeb6dc1:0xa348b5ea3444c8f6!8m2!3d-7.8100436!4d110.3602864!16s%2Fg%2F11c1r661st!19sChIJwW3r25NXei4R9shENOq1SKM?authuser=0&hl=en&rclk=1,Bar cozy dekat taman sari,2025-08-29T00:48:55.281649,extract_from_url,0.9
Rest Area Tamansari,Cafe · kp taman kt 1 No.421 RT36,4.4,30,,-7.8096441,110.3584562,Patehan,Jalan Nogosari,Kota Yogyakarta,Modern,"
0899-9770-066",,8.00 am–4.00 pm,"{'Friday': '8.00\u202fam–4.00\u202fpm', 'Saturday': '8.00\u202fam–4.00\u202fpm', 'Sunday': '8.00\u202fam–4.00\u202fpm', 'Monday': '8.00\u202fam–4.00\u202fpm', 'Tuesday': '8.00\u202fam–4.00\u202fpm', 'Wednesday': '8.00\u202fam–4.00\u202fpm', 'Thursday': '8.00\u202fam–4.00\u202fpm'}",https://www.google.com/maps/place/Rest+Area+Tamansari/data=!4m7!3m6!1s0x2e7a5793b21c8795:0x52ada75e3fe2f050!8m2!3d-7.8096441!4d110.3584562!16s%2Fg%2F11c1n91dc8!19sChIJlYccspNXei4RUPDiP16nrVI?authuser=0&hl=en&rclk=1,Bar cozy dekat taman sari,2025-08-29T00:48:55.494828,extract_from_url,0.9
Watu Langit Jogja Coffee and Resto,"Mlakon, Sambirejo, Prambanan, Sleman Regency, Special Region of Yogyakarta 55572",4.6,3350,Rp 25–50K per person,-7.7911442,110.5188917,Gayamharjo,Jalan Gayamharjo,Sleman,Coffee Shop,"
0877-3886-3338",,,{},https://www.google.com/maps/place/Watu+Langit+Jogja+Coffee+and+Resto/data=!4m7!3m6!1s0x2e7a51a308b83b1d:0x2bd776147a2c312!8m2!3d-7.7911442!4d110.5188917!16s%2Fg%2F11f7r0cl8r!19sChIJHTu4CKNRei4REsOiR2F3vQI?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:49:58.070401,extract_from_url,0.9
Trinata Coffee and View,"Coffee shop ·  · Groyokan, Jalan Raya tebing breksi Jl. Candi Ijo, RT.002/RW.017",4.8,173,Rp 25–50K per person,-7.7834932,110.5058508,Sambirejo,,Sleman,Coffee Shop,"
0822-2137-7668",,3.00–11.00 pm,"{'Friday': '3.00–11.00\u202fpm', 'Saturday': '3.00–11.00\u202fpm', 'Sunday': '3.00–11.00\u202fpm', 'Monday': '3.00–11.00\u202fpm', 'Tuesday': '3.00–11.00\u202fpm', 'Wednesday': '3.00–11.00\u202fpm', 'Thursday': '3.00–11.00\u202fpm'}",https://www.google.com/maps/place/Trinata+Coffee+and+View/data=!4m7!3m6!1s0x2e7a5b82ef47a617:0x4e4cdfc8348de0b7!8m2!3d-7.7834932!4d110.5058508!16s%2Fg%2F11s7khz9fd!19sChIJF6ZH74Jbei4Rt-CNNMjfTE4?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:49:58.120389,extract_from_url,0.9
Balkondes Sambirejo,"Kawasan Tebing Breksi Yogyakarta, Gn. Sari, Sambirejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",4.6,286,Rp 25–50K per person,-7.7803264,110.5053042,Sambirejo,Lintas Bokoharjo-Gayamharjo,Sleman,Modern,"
0821-3357-8825",,9.00 am–7.30 pm,"{'Friday': '9.00\u202fam–7.30\u202fpm', 'Saturday': '9.00\u202fam–7.30\u202fpm', 'Sunday': '9.00\u202fam–7.30\u202fpm', 'Monday': '9.00\u202fam–7.30\u202fpm', 'Tuesday': '9.00\u202fam–7.30\u202fpm', 'Wednesday': '9.00\u202fam–7.30\u202fpm', 'Thursday': '9.00\u202fam–7.30\u202fpm'}",https://www.google.com/maps/place/Balkondes+Sambirejo/data=!4m7!3m6!1s0x2e7a5bf401498431:0x7876b10837061698!8m2!3d-7.7803264!4d110.5053042!16s%2Fg%2F11fglbw1nr!19sChIJMYRJAfRbei4RmBYGNwixdng?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:49:58.001073,extract_from_url,0.9
Kopi Breksi,"Unnamed Road, Gn. Sari, Sambirejo, Prambanan, Sleman Regency, Special Region of Yogyakarta 55572",4.6,36,Rp 25–50K per person,-7.781686,110.5059202,Sambirejo,Lintas Bokoharjo-Gayamharjo,Sleman,Modern,"
0813-2851-2722",,9.00 am–9.00 pm,"{'Friday': '9.00\u202fam–9.00\u202fpm', 'Saturday': '9.00\u202fam–9.00\u202fpm', 'Sunday': '9.00\u202fam–9.00\u202fpm', 'Monday': '9.00\u202fam–9.00\u202fpm', 'Tuesday': '9.00\u202fam–9.00\u202fpm', 'Wednesday': '9.00\u202fam–9.00\u202fpm', 'Thursday': '9.00\u202fam–9.00\u202fpm'}",https://www.google.com/maps/place/Kopi+Breksi/data=!4m7!3m6!1s0x2e7a5b7f6f568cdd:0x98dac36b461f3815!8m2!3d-7.781686!4d110.5059202!16s%2Fg%2F11qr5lz9h_!19sChIJ3YxWb39bei4RFTgfRmvD2pg?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:49:59.776307,extract_from_url,0.9
Selorejo Cafe,"Gn. Sari, Sambirejo, Prambanan, Sleman Regency, Special Region of Yogyakarta 55572",4.5,63,Rp 1–25.000 per person,-7.7821999,110.5059108,Sambirejo,Lintas Bokoharjo-Gayamharjo,Sleman,Modern,"
0852-9385-2252",,9.00 am–9.00 pm,"{'Friday': '9.00\u202fam–9.00\u202fpm', 'Saturday': '9.00\u202fam–10.00\u202fpm', 'Sunday': '9.00\u202fam–9.30\u202fpm', 'Monday': '9.00\u202fam–9.30\u202fpm', 'Tuesday': '9.00\u202fam–9.30\u202fpm', 'Wednesday': '9.00\u202fam–9.30\u202fpm', 'Thursday': '9.00\u202fam–9.00\u202fpm'}",https://www.google.com/maps/place/Selorejo+Cafe/data=!4m7!3m6!1s0x2e7a5aa44f4d5e5d:0xcf2d3d1947375001!8m2!3d-7.7821999!4d110.5059108!16s%2Fg%2F11d_88tn5f!19sChIJXV5NT6Raei4RAVA3Rxk9Lc8?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:50:00.920852,extract_from_url,0.9
Garden Space Coffe & Eatery,"6G94+C6J, Gn. Sari, Sambirejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",5.0,4,,-7.7814379,110.5055221,Sambirejo,Lintas Bokoharjo-Gayamharjo,Sleman,Modern,"
0823-2549-2359",,11.00 am–10.00 pm,"{'Friday': '11.00\u202fam–10.00\u202fpm', 'Saturday': '10.00\u202fam–10.00\u202fpm', 'Sunday': '10.00\u202fam–10.00\u202fpm', 'Monday': '11.00\u202fam–10.00\u202fpm', 'Tuesday': '11.00\u202fam–10.00\u202fpm', 'Wednesday': '11.00\u202fam–10.00\u202fpm', 'Thursday': '10.00\u202fam–10.00\u202fpm'}",https://www.google.com/maps/place/Garden+Space+Coffe+%26+Eatery/data=!4m7!3m6!1s0x2e7a5b001f77a985:0xdae4129bce320fca!8m2!3d-7.7814379!4d110.5055221!16s%2Fg%2F11ydh530wy!19sChIJhal3HwBbei4Ryg8yzpsS5No?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:50:02.320756,extract_from_url,0.9
Lesung Cafe & Resto,"Candi Ijo, Lengkong, RT.05/RW.18, Sambirejo, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55572",4.5,416,Rp 25–50K per person,-7.7843553,110.514038,Sambirejo,,Sleman,Cafe & Restaurant,"
0823-2561-9841",https://lesungjogja.com/,3.00–9.00 pm,"{'Friday': '3.00–9.00\u202fpm', 'Saturday': '12.00–9.00\u202fpm', 'Sunday': '12.00–9.00\u202fpm', 'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '3.00–9.00\u202fpm', 'Thursday': '3.00–9.00\u202fpm'}",https://www.google.com/maps/place/Lesung+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e7a5b4dad6e5b49:0x705234ae2382c9d2!8m2!3d-7.7843553!4d110.514038!16s%2Fg%2F11nnnf7n1b!19sChIJSVturU1bei4R0smCI640UnA?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:50:02.968879,extract_from_url,0.9
Tebing Breksi official,Tourist attraction · Jl. Candi Ijo,4.6,334,,-7.7829705,110.5044613,Sambirejo,Lintas Bokoharjo-Gayamharjo,Sleman,Modern,,http://www.tebingbreksiofficial.com/,8.00 am–11.00 pm,"{'Friday': '8.00\u202fam–11.00\u202fpm', 'Saturday': '8.00\u202fam–11.00\u202fpm', 'Sunday': '8.00\u202fam–11.00\u202fpm', 'Monday': '8.00\u202fam–11.00\u202fpm', 'Tuesday': '8.00\u202fam–11.00\u202fpm', 'Wednesday': '8.00\u202fam–11.00\u202fpm', 'Thursday': '8.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/Tebing+Breksi+official/data=!4m7!3m6!1s0x2e7a5b42fbd85d49:0xf10854cd34306a04!8m2!3d-7.7829705!4d110.5044613!16s%2Fg%2F11g1mv9s7j!19sChIJSV3Y-0Jbei4RBGowNM1UCPE?authuser=0&hl=en&rclk=1,Bar cozy dekat tebing breksi,2025-08-29T00:50:03.966875,extract_from_url,0.9
Opposite Fitness and Coffee,"Coffee shop · Jln. Prof. Dr. Notonagoro Selatan, Jl. Lembah UGM",4.6,244,Rp 25–50K per person,-7.7724484,110.3819871,Sleman,Sleman,Sleman,Coffee Shop,"
0811-9132-302",,,{},https://www.google.com/maps/place/Opposite+Fitness+and+Coffee/data=!4m7!3m6!1s0x2e7a59b5a8d16773:0xfab3aae01aebb8db!8m2!3d-7.7724484!4d110.3819871!16s%2Fg%2F11c6qcdsf4!19sChIJc2fRqLVZei4R27jrGuCqs_o?authuser=0&hl=en&rclk=1,Bar cozy dekat ugm,2025-08-29T00:59:32.496786,extract_from_url,0.9
Zomia Co-Working Space,"Coffee shop · Fakultas Kehutanan UGM, Pojok Timur-Selatan, Jl. Agro No.1",4.8,530,Rp 25–50K per person,-7.7677069,110.3809141,Mlati,Sinduadi,Sleman,Coffee Shop,"
0811-2659-659",,8.00 am–9.00 pm,"{'Friday': '8.00\u202fam–9.00\u202fpm', 'Saturday': '8.00\u202fam–9.00\u202fpm', 'Sunday': '8.00\u202fam–5.00\u202fpm', 'Monday': '8.00\u202fam–9.00\u202fpm', 'Tuesday': '8.00\u202fam–9.00\u202fpm', 'Wednesday': '8.00\u202fam–9.00\u202fpm', 'Thursday': '8.00\u202fam–9.00\u202fpm'}",https://www.google.com/maps/place/Zomia+Co-Working+Space/data=!4m7!3m6!1s0x2e7a59df0ed8ec19:0x67bb71af11301572!8m2!3d-7.7677069!4d110.3809141!16s%2Fg%2F11rbkxjdkv!19sChIJGezYDt9Zei4RchUwEa9xu2c?authuser=0&hl=en&rclk=1,Bar cozy dekat ugm,2025-08-29T00:59:32.507719,extract_from_url,0.9
DIGILIB Cafe,"Cafe ·  · Fisipol UGM, Jl. Sosio Yustisia",4.6,563,Rp 25–50K per person,-7.7693006,110.3794563,Sleman,Sleman,Sleman,Modern,"
0813-2597-2097",https://www.instagram.com/digilibcafe,9.00 am–4.00 pm,"{'Friday': '9.00\u202fam–4.00\u202fpm', 'Saturday': 'Closed', 'Sunday': 'Closed', 'Monday': '9.00\u202fam–4.00\u202fpm', 'Tuesday': '9.00\u202fam–4.00\u202fpm', 'Wednesday': '9.00\u202fam–4.00\u202fpm', 'Thursday': '9.00\u202fam–4.00\u202fpm'}",https://www.google.com/maps/place/DIGILIB+Cafe/data=!4m7!3m6!1s0x2e7a59b35a65691d:0x872c47b0e42ca299!8m2!3d-7.7693006!4d110.3794563!16s%2Fg%2F11hb73s00s!19sChIJHWllWrNZei4RmaIs5LBHLIc?authuser=0&hl=en&rclk=1,Bar cozy dekat ugm,2025-08-29T00:59:32.714377,extract_from_url,0.9
Bar,"Bar · 698H+W4G, Jl. Jend. Sudirman",4.5,2,,-7.7826856,110.3778372,Yogyakarta,Malioboro,Yogyakarta,Modern,,,10.00 am–11.00 pm,"{'Friday': '10.00\u202fam–11.00\u202fpm', 'Saturday': '10.00\u202fam–11.00\u202fpm', 'Sunday': '10.00\u202fam–11.00\u202fpm', 'Monday': '10.00\u202fam–11.00\u202fpm', 'Tuesday': '10.00\u202fam–11.00\u202fpm', 'Wednesday': '10.00\u202fam–11.00\u202fpm', 'Thursday': '10.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/Bar/data=!4m7!3m6!1s0x2e7a597ac7bebe77:0xc1d6c0204af8e398!8m2!3d-7.7826856!4d110.3778372!16s%2Fg%2F11h912xjrb!19sChIJd76-x3pZei4RmOP4SiDA1sE?authuser=0&hl=en&rclk=1,Bar cozy dekat ugm,2025-08-29T00:59:32.942906,extract_from_url,0.9
RedDoorz near Universitas Islam Indonesia,"Jl. Candi Winangun No.17, Candi Winangun, Sardonoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",4.4,89,,-7.6983793,110.410484,Penen,Jalan Candi Winangun,Sleman,Modern,"
0895-4173-00072",https://www.reddoorz.com/id-id/hotel/indonesia/yogyakarta/sleman/jalan-kaliurang/reddoorz-near-universitas-islam-indonesia?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,{},https://www.google.com/maps/place/RedDoorz+near+Universitas+Islam+Indonesia/data=!4m10!3m9!1s0x2e7a5fb8b6d305c7:0x96e29cbd98bbb759!5m2!4m1!1i2!8m2!3d-7.6983793!4d110.410484!16s%2Fg%2F11fm6r4pcx!19sChIJxwXTtrhfei4RWbe7mL2c4pY?authuser=0&hl=en&rclk=1,Bar cozy dekat uii,2025-08-29T01:08:25.253286,extract_from_url,0.9
Kayumanis Pool Bar,"Bar · Hotel Tentrem, Jl. A.M. Sangaji No.72A",4.4,9,,-7.7738839,110.3686336,Sleman,Sleman,Sleman,Modern,"
(0274) 641555",http://www.hoteltentrem.com/,7.00 am–11.00 pm,"{'Friday': '7.00\u202fam–11.00\u202fpm', 'Saturday': '7.00\u202fam–11.00\u202fpm', 'Sunday': '7.00\u202fam–11.00\u202fpm', 'Monday': '7.00\u202fam–11.00\u202fpm', 'Tuesday': '7.00\u202fam–11.00\u202fpm', 'Wednesday': '7.00\u202fam–11.00\u202fpm', 'Thursday': '7.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/Kayumanis+Pool+Bar/data=!4m7!3m6!1s0x2e7a5848466b87a7:0xbc24154c24064b0f!8m2!3d-7.7738839!4d110.3686336!16s%2Fg%2F11bbyhjzhd!19sChIJp4drRkhYei4RD0sGJEwVJLw?authuser=0&hl=en&rclk=1,Bar cozy dekat uii,2025-08-29T01:16:47.189714,extract_from_url,0.9
Bowl-Ling Concat,Restaurant ·  · Jl. Bedrek,4.7,7113,Rp 25–50K per person,-7.7515282,110.3989412,Mlati,Sinduadi,Sleman,Cafe & Restaurant,"
0823-1446-3943",https://bowllingfruit.com/,"10.00–11.30 am
12.30–10.00 pm","{'Friday': '10.00–11.30\u202fam\n12.30–10.00\u202fpm', 'Saturday': '9.00\u202fam–10.00\u202fpm', 'Sunday': '9.00\u202fam–10.00\u202fpm', 'Monday': '10.00\u202fam–10.00\u202fpm', 'Tuesday': '10.00\u202fam–10.00\u202fpm', 'Wednesday': '10.00\u202fam–10.00\u202fpm', 'Thursday': '10.00\u202fam–10.00\u202fpm'}",https://www.google.com/maps/place/Bowl-Ling+Concat/data=!4m7!3m6!1s0x2e7a59a444862bbd:0x2263cec4571cf07c!8m2!3d-7.7515282!4d110.3989412!16s%2Fg%2F11b620cyxd!19sChIJvSuGRKRZei4RfPAcV8TOYyI?authuser=0&hl=en&rclk=1,Bar cozy dekat uii,2025-08-29T01:16:47.190431,extract_from_url,0.9
PW3 Lounge,Bar · Jl. Pandega Wirabuana No.3,5.0,28,,-7.755278,110.3820581,Mlati,Sinduadi,Sleman,Modern,,,,{},https://www.google.com/maps/place/PW3+Lounge/data=!4m7!3m6!1s0x2e7a59ba6908e419:0x850954efb2a2f69e!8m2!3d-7.755278!4d110.3820581!16s%2Fg%2F11h937q9_f!19sChIJGeQIabpZei4Rnvaisu9UCYU?authuser=0&hl=en&rclk=1,Bar cozy dekat upn,2025-08-29T01:17:24.406136,extract_from_url,0.9
ferdy's pub,"Bar · 792V+R57, Jl. Sengkan",5.0,1,,-7.7479602,110.3929253,Depok,Condongcatur,Sleman,Modern,,,,{},https://www.google.com/maps/place/ferdy%27s+pub/data=!4m7!3m6!1s0x2e7a59f8ee847911:0x40f2973857e438e7!8m2!3d-7.7479602!4d110.3929253!16s%2Fg%2F11vj18s_jp!19sChIJEXmE7vhZei4R5zjkVziX8kA?authuser=0&hl=en&rclk=1,Bar cozy dekat upn,2025-08-29T01:17:25.700965,extract_from_url,0.9
GUBUK DERITA CeLeBeS,"6CM3+J84, Dabag, Condong Catur, Depok, Sleman Regency, Special Region of Yogyakarta 55281",5.0,11,,-7.7659792,110.4033283,Mlati,Sinduadi,Sleman,Modern,,,,{},https://www.google.com/maps/place/GUBUK+DERITA+CeLeBeS/data=!4m7!3m6!1s0x2e7a59f2b2799d49:0xec23813a52cc1fee!8m2!3d-7.7659792!4d110.4033283!16s%2Fg%2F11jrk9fb_h!19sChIJSZ15svJZei4R7h_MUjqBI-w?authuser=0&hl=en&rclk=1,Bar cozy dekat upn,2025-08-29T01:17:25.913895,extract_from_url,0.9
Previere Yogyakarta,"Bar · National Rte 3 No.KM.41, RW.5",4.8,5,,-7.886055,110.0655775,Kebonrejo,7,Kulonprogo,Modern,"
0817-7666-2227",https://www.granddafamsignature.com/yogyakarta,4.00–11.00 pm,"{'Friday': '4.00–11.00\u202fpm', 'Saturday': '4.00–11.00\u202fpm', 'Sunday': '4.00–11.00\u202fpm', 'Monday': '4.00–11.00\u202fpm', 'Tuesday': '4.00–11.00\u202fpm', 'Wednesday': '4.00–11.00\u202fpm', 'Thursday': '4.00–11.00\u202fpm'}",https://www.google.com/maps/place/Previere+Yogyakarta/data=!4m7!3m6!1s0x2e7ae53cdafb56ff:0x4997e67521bf1c8c!8m2!3d-7.886055!4d110.0655775!16s%2Fg%2F11kr6p_q3w!19sChIJ_1b72jzlei4RjBy_IXXml0k?authuser=0&hl=en&rclk=1,Bar cozy dekat waduk sermo,2025-08-29T01:18:44.730452,extract_from_url,0.9
Cakruk mbois,"44VG+CRF, Penggung, Hargorejo, Kec. Kokap, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55653",0.0,0,,-7.8564281,110.127054,,,Hargorejo,Modern,,,,{},https://www.google.com/maps/place/Cakruk+mbois/data=!4m7!3m6!1s0x2e7ae5d021541be3:0xd4dd56a7252a633a!8m2!3d-7.8564281!4d110.127054!16s%2Fg%2F11sx0dkc84!19sChIJ4xtUIdDlei4ROmMqJadW3dQ?authuser=0&hl=en&rclk=1,Bar cozy dekat waduk sermo,2025-08-29T01:18:42.613102,extract_from_url,0.9
Cafe Tenda Kampanyo XT,"Xt Square, Jl. Veteran",4.3,3,,-7.81663,110.386903,Yogyakarta,Malioboro,Yogyakarta,Modern,"
(0274) 388086",,,{},https://www.google.com/maps/place/Cafe+Tenda+Kampanyo+XT/data=!4m7!3m6!1s0x2e7a570cdcf4b0c3:0xb3c0f311f0faa7cf!8m2!3d-7.81663!4d110.386903!16s%2Fg%2F11b6gnbflg!19sChIJw7D03AxXei4Rz6f68BHzwLM?authuser=0&hl=en&rclk=1,Bar cozy dekat xt square,2025-08-29T01:19:25.800929,extract_from_url,0.9
XT Billiard,Pool hall ·  · Jl. Veteran No.150-151,4.4,430,,-7.8163564,110.3872484,Yogyakarta,Malioboro,Yogyakarta,Modern,"
0822-2006-0909",https://www.instagram.com/xtbilliard?igsh=Mnp4a253NWhtN2Uy&utm_source=qr,11.00 am–3.00 am,"{'Thursday': '11.00\u202fam–3.00\u202fam', 'Friday': '11.00\u202fam–3.00\u202fam', 'Saturday': '11.00\u202fam–3.00\u202fam', 'Sunday': '11.00\u202fam–3.00\u202fam', 'Monday': '11.00\u202fam–3.00\u202fam', 'Tuesday': '11.00\u202fam–3.00\u202fam', 'Wednesday': '11.00\u202fam–3.00\u202fam'}",https://www.google.com/maps/place/XT+Billiard/data=!4m7!3m6!1s0x2e7a57198376c7d1:0xcdcd78f0519d8df7!8m2!3d-7.8163564!4d110.3872484!16s%2Fg%2F11vc0td902!19sChIJ0cd2gxlXei4R942dUfB4zc0?authuser=0&hl=en&rclk=1,Bar cozy dekat xt square,2025-08-29T01:19:25.934402,extract_from_url,0.9
Cordia Hotel Yogyakarta International Airport,"Mezzanine Level Domestic Arrival Terminal, Yogyakarta International Airport, Jl. Wates - Purworejo No.KM. 42, Logede, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654",4.6,1358,,-7.8983132,110.0598926,Palihan,Jalan Daendels,Kulonprogo,Modern,"
(0274) 7722000",http://www.cordia.id/,,{},https://www.google.com/maps/place/Cordia+Hotel+Yogyakarta+International+Airport/data=!4m10!3m9!1s0x2e7ae30f2988404f:0x7a236dc8ba06156b!5m2!4m1!1i2!8m2!3d-7.8983132!4d110.0598926!16s%2Fg%2F11jfppgn9n!19sChIJT0CIKQ_jei4RaxUGushtI3o?authuser=0&hl=en&rclk=1,Bar cozy dekat yogyakarta international airport,2025-08-29T01:20:12.010125,extract_from_url,0.9
Kepala Djenggot Tea,"Restaurant · Yogyakarta International Airport (YIA), Jl. Wates - Purworejo No.Km, RW.42",4.4,46,Rp 25–50K per person,-7.9000407,110.0589346,Palihan,Jalan Daendels,Kulonprogo,Cafe & Restaurant,"
0811-2882-8899",http://linktr.ee/kepaladjenggot,7.00 am–6.00 pm,"{'Friday': '7.00\u202fam–6.00\u202fpm', 'Saturday': '7.00\u202fam–6.00\u202fpm', 'Sunday': '7.00\u202fam–6.00\u202fpm', 'Monday': '7.00\u202fam–6.00\u202fpm', 'Tuesday': '7.00\u202fam–6.00\u202fpm', 'Wednesday': '7.00\u202fam–6.00\u202fpm', 'Thursday': '7.00\u202fam–6.00\u202fpm'}",https://www.google.com/maps/place/Kepala+Djenggot+Tea/data=!4m7!3m6!1s0x2e7ae386efa7654b:0x7584eac262102b23!8m2!3d-7.9000407!4d110.0589346!16s%2Fg%2F11kzsqfm4t!19sChIJS2Wn74bjei4RIysQYsLqhHU?authuser=0&hl=en&rclk=1,Bar cozy dekat yogyakarta international airport,2025-08-29T01:20:14.446197,extract_from_url,0.9
CFC BANDARA YIA,"Restaurant ·  · Yogyakarta International Airport, Jl. Wates - Purworejo No.KM, RW.42",4.8,13,,-7.899599,110.0588998,Palihan,Jalan Daendels,Kulonprogo,Cafe & Restaurant,,,5.30 am–11.00 pm,"{'Friday': '5.30\u202fam–11.00\u202fpm', 'Saturday': '5.30\u202fam–11.00\u202fpm', 'Sunday': '5.30\u202fam–11.00\u202fpm', 'Monday': '5.30\u202fam–11.00\u202fpm', 'Tuesday': '5.30\u202fam–11.00\u202fpm', 'Wednesday': '5.30\u202fam–11.00\u202fpm', 'Thursday': '5.30\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/CFC+BANDARA+YIA/data=!4m7!3m6!1s0x2e7ae32b098a956b:0x82a6ea337f1ecb40!8m2!3d-7.899599!4d110.0588998!16s%2Fg%2F11hf69z8tm!19sChIJa5WKCSvjei4RQMsefzPqpoI?authuser=0&hl=en&rclk=1,Bar cozy dekat yogyakarta international airport,2025-08-29T01:20:14.724746,extract_from_url,0.9
Pendopo Puspo,Cafe ·  · Jl. Ibu Ruswo No.1,4.4,340,Rp 1–25.000 per person,-7.8034468,110.3657304,Yogyakarta,Malioboro,Yogyakarta,Modern,,,7.00 am–11.55 pm,"{'Friday': '7.00\u202fam–11.55\u202fpm', 'Saturday': '7.00\u202fam–11.55\u202fpm', 'Sunday': '7.00\u202fam–11.55\u202fpm', 'Monday': '7.00\u202fam–11.55\u202fpm', 'Tuesday': '7.00\u202fam–11.55\u202fpm', 'Wednesday': '7.00\u202fam–11.55\u202fpm', 'Thursday': '7.00\u202fam–11.55\u202fpm'}",https://www.google.com/maps/place/Pendopo+Puspo/data=!4m7!3m6!1s0x2e7a578f70dc23a3:0x90da3016f159e3e8!8m2!3d-7.8034468!4d110.3657304!16s%2Fg%2F11h12rr2j4!19sChIJoyPccI9Xei4R6ONZ8RYw2pA?authuser=0&hl=en&rclk=1,Bar hits dekat alun alun utara,2025-08-29T01:29:58.540041,extract_from_url,0.9
OKID Cafe,Coffee shop · Jl. Panembahan No.1-3,4.7,572,Rp 25–50K per person,-7.8063147,110.3676935,Yogyakarta,Malioboro,Yogyakarta,Coffee Shop,"
0812-8222-8109",,10.00 am–12.00 am,"{'Friday': '10.00\u202fam–12.00\u202fam', 'Saturday': '10.00\u202fam–12.00\u202fam', 'Sunday': '10.00\u202fam–12.00\u202fam', 'Monday': '10.00\u202fam–12.00\u202fam', 'Tuesday': '10.00\u202fam–12.00\u202fam', 'Wednesday': '10.00\u202fam–12.00\u202fam', 'Thursday': '10.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/OKID+Cafe/data=!4m7!3m6!1s0x2e7a5706b8ee07f9:0x9dc26853780324b3!8m2!3d-7.8063147!4d110.3676935!16s%2Fg%2F11p9n0gx30!19sChIJ-QfuuAZXei4RsyQDeFNowp0?authuser=0&hl=en&rclk=1,Bar hits dekat alun alun utara,2025-08-29T01:29:59.055356,extract_from_url,0.9
