name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
RM Mangunan Baru,"Javanese restaurant · 3C9H+7R6, Jl. Mangunan",4.4,70,,-7.9318416,110.4295033,Mangunan,,Bantul,Cafe & Restaurant,"
0812-1504-8390",,8.00 am–11.00 pm,"{'Thursday': '8.00\u202fam–11.00\u202fpm', 'Friday': '8.00\u202fam–11.00\u202fpm', 'Saturday': '8.00\u202fam–11.00\u202fpm', 'Sunday': '8.00\u202fam–11.00\u202fpm', 'Monday': '8.00\u202fam–11.00\u202fpm', 'Tuesday': '8.00\u202fam–11.00\u202fpm', 'Wednesday': '8.00\u202fam–11.00\u202fpm'}",https://www.google.com/maps/place/RM+Mangunan+Baru/data=!4m7!3m6!1s0x2e7a53617e5a8b79:0xb795ae91a8c72125!8m2!3d-7.9318416!4d110.4295033!16s%2Fg%2F11c6tt__lq!19sChIJeYtafmFTei4RJSHHqJGulbc?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:22.521722,extract_from_url,0.9
Thiwul Ayu Mbok Sum,"Restaurant · Jalan Mangunan KM.4.5, RT.15, Mangunan, Dlingo",4.5,1853,Rp 1–25.000 per person,-7.9309543,110.4247298,Mangunan,Jalan Imogiri - Dlingo,Bantul,Cafe & Restaurant,"
0819-3170-9303",,5.00 am–7.00 pm,"{'Thursday': '5.00\u202fam–7.00\u202fpm', 'Friday': '5.00\u202fam–7.00\u202fpm', 'Saturday': '5.00\u202fam–7.00\u202fpm', 'Sunday': '5.00\u202fam–7.00\u202fpm', 'Monday': '5.00\u202fam–7.00\u202fpm', 'Tuesday': '5.00\u202fam–7.00\u202fpm', 'Wednesday': '5.00\u202fam–7.00\u202fpm'}",https://www.google.com/maps/place/Thiwul+Ayu+Mbok+Sum/data=!4m7!3m6!1s0x2e7a549dc1f3a6eb:0x13c6b2949f4b2812!8m2!3d-7.9309543!4d110.4247298!16s%2Fg%2F1pzwfj525!19sChIJ66bzwZ1Uei4REihLn5SyxhM?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:24.376978,extract_from_url,0.9
Mangunan Pines Forests,Tourist attraction ·  · Jl raya Jl. Hutan Pinus Nganjir,4.6,26450,,-7.9261073,110.4304652,Mangunan,,Bantul,Modern,,,6.00 am–6.00 pm,"{'Thursday': '6.00\u202fam–6.00\u202fpm', 'Friday': '6.00\u202fam–6.00\u202fpm', 'Saturday': '6.00\u202fam–6.00\u202fpm', 'Sunday': '6.00\u202fam–6.00\u202fpm', 'Monday': '6.00\u202fam–6.00\u202fpm', 'Tuesday': '6.00\u202fam–6.00\u202fpm', 'Wednesday': '6.00\u202fam–6.00\u202fpm'}",https://www.google.com/maps/place/Mangunan+Pines+Forests/data=!4m7!3m6!1s0x2e7a536355abb129:0x9fb567811ef62e4e!8m2!3d-7.9261073!4d110.4304652!16s%2Fg%2F11g9w4r_1f!19sChIJKbGrVWNTei4RTi72HoFntZ8?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:25.688221,extract_from_url,0.9
Hutan Pinus Asri,"National reserve ·  · 3CHP+J6P, Jl. Hutan Pinus Nganjir",4.5,5049,,-7.9209209,110.4355651,Mangunan,Jalan Hutan Pinus Nganjir,Bantul,Modern,,,6.00 am–5.00 pm,"{'Thursday': '6.00\u202fam–5.00\u202fpm', 'Friday': '6.00\u202fam–5.00\u202fpm', 'Saturday': '6.00\u202fam–5.00\u202fpm', 'Sunday': '6.00\u202fam–5.00\u202fpm', 'Monday': '6.00\u202fam–5.00\u202fpm', 'Tuesday': '6.00\u202fam–5.00\u202fpm', 'Wednesday': '6.00\u202fam–5.00\u202fpm'}",https://www.google.com/maps/place/Hutan+Pinus+Asri/data=!4m7!3m6!1s0x2e7a537984052d55:0xbc70c46c282502bc!8m2!3d-7.9209209!4d110.4355651!16s%2Fg%2F11cjj0fcl8!19sChIJVS0FhHlTei4RvAIlKGzEcLw?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:25.766657,extract_from_url,0.9
Kebun Buah Mangunan,Tourist attraction ·  · Jl. Imogiri - Dlingo,4.7,4735,,-7.9413718,110.4247345,Mangunan,Jalan Keluar Kebun,Bantul,Modern,"
0819-0411-5762",,5.00 am–5.30 pm,"{'Thursday': '5.00\u202fam–5.30\u202fpm', 'Friday': '5.00\u202fam–5.30\u202fpm', 'Saturday': '5.00\u202fam–5.30\u202fpm', 'Sunday': '5.00\u202fam–5.30\u202fpm', 'Monday': '5.00\u202fam–5.30\u202fpm', 'Tuesday': '5.00\u202fam–5.30\u202fpm', 'Wednesday': '5.00\u202fam–5.30\u202fpm'}",https://www.google.com/maps/place/Kebun+Buah+Mangunan/data=!4m7!3m6!1s0x2e7a5366aaaaaaab:0x11765ecd87201338!8m2!3d-7.9413718!4d110.4247345!16s%2Fg%2F11dyxbkz1w!19sChIJq6qqqmZTei4ROBMgh81edhE?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:26.952028,extract_from_url,0.9
Mangunan Fruits Park,"3C6F+2PW, Unnamed Road, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",4.6,2267,,-7.939896,110.424336,Mangunan,Jalan Keluar Kebun,Bantul,Modern,,,5.00 am–6.00 pm,"{'Thursday': '5.00\u202fam–6.00\u202fpm', 'Friday': '5.00\u202fam–6.00\u202fpm', 'Saturday': '5.00\u202fam–6.00\u202fpm', 'Sunday': '5.00\u202fam–6.00\u202fpm', 'Monday': '5.00\u202fam–6.00\u202fpm', 'Tuesday': '5.00\u202fam–6.00\u202fpm', 'Wednesday': '5.00\u202fam–6.00\u202fpm'}",https://www.google.com/maps/place/Mangunan+Fruits+Park/data=!4m7!3m6!1s0x2e7a54a0f600545d:0x70c4749189b8930e!8m2!3d-7.939896!4d110.424336!16s%2Fg%2F11f3j69vmc!19sChIJXVQA9qBUei4RDpO4iZF0xHA?authuser=0&hl=en&rclk=1,Bar  dekat mangunan,2025-08-28T18:37:27.671994,extract_from_url,0.9
Muse Sky Bar,"Bar · Grand Altuz Rooftop, Jl. Seturan Raya No.10A",4.7,25,,-7.7716495,110.4096045,Sleman,Sleman,Sleman,Modern,"
0817-7516-0798",http://grand-altuz.id/muse-sky-bar-and-lounge,4.00–11.30 pm,"{'Thursday': '4.00–11.30\u202fpm', 'Friday': '4.00–11.30\u202fpm', 'Saturday': '4.00–11.30\u202fpm', 'Sunday': '4.00–11.30\u202fpm', 'Monday': '4.00–11.30\u202fpm', 'Tuesday': '4.00–11.30\u202fpm', 'Wednesday': '4.00–11.30\u202fpm'}",https://www.google.com/maps/place/Muse+Sky+Bar/data=!4m7!3m6!1s0x2e7a597943e941ad:0x99ec6a5793b32405!8m2!3d-7.7716495!4d110.4096045!16s%2Fg%2F11y6c840ql!19sChIJrUHpQ3lZei4RBSSzk1dq7Jk?authuser=0&hl=en&rclk=1,Bar  dekat merapi museum,2025-08-28T18:38:39.949215,extract_from_url,0.9
Cendhani Fresh Milk Bar & Kitchen,"Restaurant · Merapi Golf Jogja, km No.0",4.7,87,Rp 25–50K per person,-7.6511461,110.4337398,Kiyaran Wukirsari,Jalan Cangkringan,Wukirsari,Cafe & Restaurant,"
0812-2799-6509",,9.00 am–8.00 pm,"{'Thursday': '9.00\u202fam–8.00\u202fpm', 'Friday': '9.00\u202fam–8.00\u202fpm', 'Saturday': '9.00\u202fam–8.00\u202fpm', 'Sunday': '9.00\u202fam–8.00\u202fpm', 'Monday': 'Closed', 'Tuesday': '9.00\u202fam–8.00\u202fpm', 'Wednesday': '9.00\u202fam–8.00\u202fpm'}",https://www.google.com/maps/place/Cendhani+Fresh+Milk+Bar+%26+Kitchen/data=!4m7!3m6!1s0x2e7a679bfd2a86c1:0x481436f4f858d67e!8m2!3d-7.6511461!4d110.4337398!16s%2Fg%2F11vmb85w09!19sChIJwYYq_Ztnei4RftZY-PQ2FEg?authuser=0&hl=en&rclk=1,Bar  dekat merapi museum,2025-08-28T18:38:39.006581,extract_from_url,0.9
Eboni Bar And Lounge,"Bar · Hotel Tentrem Area, No. 72 A, Jl. A.M. Sangaji",4.8,133,,-7.7736669,110.3688991,Sleman,Sleman,Sleman,Modern,"
(0274) 6415555",http://www.hoteltentrem.com/tentrem/index.php/dining/eboni-bar-lounge/,9.00 am–12.00 am,"{'Thursday': '9.00\u202fam–12.00\u202fam', 'Friday': '9.00\u202fam–1.00\u202fam', 'Saturday': '9.00\u202fam–1.00\u202fam', 'Sunday': '9.00\u202fam–12.00\u202fam', 'Monday': '9.00\u202fam–12.00\u202fam', 'Tuesday': '9.00\u202fam–12.00\u202fam', 'Wednesday': '9.00\u202fam–12.00\u202fam'}",https://www.google.com/maps/place/Eboni+Bar+And+Lounge/data=!4m7!3m6!1s0x2e7a58484660bac5:0x21e068fc8279428b!8m2!3d-7.7736669!4d110.3688991!16s%2Fg%2F11bbylm722!19sChIJxbpgRkhYei4Ri0J5gvxo4CE?authuser=0&hl=en&rclk=1,Bar  dekat monjali,2025-08-28T18:39:17.633535,extract_from_url,0.9
CHIMAC 치맥 KOREAN BAR & CAFE,Bar ·  · Jl. Lempongsari No.117A,4.6,658,$$,-7.7510757,110.3725459,Depok,Caturtunggal,Sleman,Modern,"
0823-2840-4080",https://linktr.ee/ChimacJogja,5.00 pm–12.00 am,"{'Thursday': '5.00\u202fpm–12.00\u202fam', 'Friday': '5.00\u202fpm–12.30\u202fam', 'Saturday': '5.00\u202fpm–12.30\u202fam', 'Sunday': '5.00\u202fpm–12.00\u202fam', 'Monday': '5.00\u202fpm–12.00\u202fam', 'Tuesday': '5.00\u202fpm–12.00\u202fam', 'Wednesday': '5.00\u202fpm–12.00\u202fam'}",https://www.google.com/maps/place/CHIMAC+%EC%B9%98%EB%A7%A5+KOREAN+BAR+%26+CAFE/data=!4m7!3m6!1s0x2e7a58fecc8d14c5:0x3e78c512335af4bf!8m2!3d-7.7510757!4d110.3725459!16s%2Fg%2F11f_j2q6s2!19sChIJxRSNzP5Yei4Rv_RaMxLFeD4?authuser=0&hl=en&rclk=1,Bar  dekat monjali,2025-08-28T18:39:17.783129,extract_from_url,0.9
D'FUN karaoke,"Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",4.8,4,,-8.0198503,110.3218291,Parangtritis,,Bantul,Modern,"
0857-2731-9761",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/D%27FUN+karaoke/data=!4m7!3m6!1s0x2e7b01af8ce2da25:0x9ccfecbdf37e972c!8m2!3d-8.0198503!4d110.3218291!16s%2Fg%2F11nfvhvzt8!19sChIJJdrijK8Bey4RLJd-873sz5w?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.278671,extract_from_url,0.9
profit karaoke,"X8JC+5PX, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",5.0,1,,-8.019441,110.321869,Parangtritis,,Bantul,Modern,,,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/profit+karaoke/data=!4m7!3m6!1s0x2e7b010066b54cbd:0xb72c6057d44638de!8m2!3d-8.019441!4d110.321869!16s%2Fg%2F11xgjs4rf7!19sChIJvUy1ZgABey4R3jhG1FdgLLc?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.689667,extract_from_url,0.9
rege cafe and karaoke,"Karaoke bar · Jl. Pantai parangkusumo, pantai, parangtritis, kec. Kretek Daerah Istimewa Yogyakarta Kabupaten Bantul VU",5.0,1,,-8.0192605,110.3219638,Parangtritis,,Bantul,Modern,"
0856-5983-2330",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/rege+cafe+and+karaoke/data=!4m7!3m6!1s0x2e7b010a6283725b:0xb7e01324bfccc267!8m2!3d-8.0192605!4d110.3219638!16s%2Fg%2F11y8fyk8y6!19sChIJW3KDYgoBey4RZ8LMvyQT4Lc?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:52.999705,extract_from_url,0.9
Bukit Soka Puncak parangtritis,"X8FW+79Q, Area Hutan, Giricahyo, Kec. Purwosari, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55872",4.7,178,Rp 1–25.000 per person,-8.026798,110.3459991,Girijati,Jalan Lintas Selatan,Gunungkidul,Modern,"
0889-5078-592",,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/Bukit+Soka+Puncak+parangtritis/data=!4m7!3m6!1s0x2e7bab4fe5077cfd:0x6bc1c2d846e606aa!8m2!3d-8.026798!4d110.3459991!16s%2Fg%2F11g_wytnxh!19sChIJ_XwH5U-rey4RqgbmRtjCwWs?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:54.377675,extract_from_url,0.9
SK musik & karaoke,"X8HC+WP8, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta 55772",4.5,8,,-8.0200023,110.3219015,Parangtritis,,Bantul,Modern,,,Open 24 hours,"{'Thursday': 'Open 24 hours', 'Friday': 'Open 24 hours', 'Saturday': 'Open 24 hours', 'Sunday': 'Open 24 hours', 'Monday': 'Open 24 hours', 'Tuesday': 'Open 24 hours', 'Wednesday': 'Open 24 hours'}",https://www.google.com/maps/place/SK+musik+%26+karaoke/data=!4m7!3m6!1s0x2e7b01056c303d51:0xd1791f61267a29cf!8m2!3d-8.0200023!4d110.3219015!16s%2Fg%2F11y1np41_z!19sChIJUT0wbAUBey4Rzyl6JmEfedE?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:55.156882,extract_from_url,0.9
dsd,"X8GH+8RC, Pantai, Parangtritis, Kretek, Bantul Regency, Special Region of Yogyakarta",0.0,0,,-8.0241771,110.3295006,Parangtritis,,Bantul,Modern,,,,{},https://www.google.com/maps/place/dsd/data=!4m7!3m6!1s0x2e7b0100309328d1:0x38ab49df33f2ab9f!8m2!3d-8.0241771!4d110.3295006!16s%2Fg%2F11xkhgt4vf!19sChIJ0SiTMAABey4Rn6vyM99Jqzg?authuser=0&hl=en&rclk=1,Bar  dekat parangtritis beach,2025-08-28T18:39:56.267324,extract_from_url,0.9
Resto Pawon Mbok Surip,"Sendangsari, Terong, Dlingo, Bantul Regency, Special Region of Yogyakarta",4.7,37,Rp 25–50K per person,-7.8695945,110.4611631,Wonosari,Wonosari,Gunung Kidul,Cafe & Restaurant,"
0821-4412-2865",https://bit.ly/3fFa6CR,9.00 am–8.00 pm,"{'Thursday': '9.00\u202fam–8.00\u202fpm', 'Friday': '9.00\u202fam–8.00\u202fpm', 'Saturday': '9.00\u202fam–8.00\u202fpm', 'Sunday': '9.00\u202fam–8.00\u202fpm', 'Monday': '9.00\u202fam–8.00\u202fpm', 'Tuesday': '9.00\u202fam–8.00\u202fpm', 'Wednesday': '9.00\u202fam–8.00\u202fpm'}",https://www.google.com/maps/place/Resto+Pawon+Mbok+Surip/data=!4m7!3m6!1s0x2e7a51658f9e3dcd:0x3550a449486411b9!8m2!3d-7.8695945!4d110.4611631!16s%2Fg%2F11lg0r4bdy!19sChIJzT2ej2VRei4RuRFkSEmkUDU?authuser=0&hl=en&rclk=1,Bar  dekat pinus pengger,2025-08-28T18:41:18.870097,extract_from_url,0.9
Puncak pinus Pengger,"4FH5+WX2, Pantirejo, Terong, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",4.6,17,,-7.8702495,110.4598879,Wonosari,Wonosari,Gunung Kidul,Modern,"
0815-7416-2852",,9.00 am–6.30 pm,"{'Thursday': '9.00\u202fam–6.30\u202fpm', 'Friday': '9.00\u202fam–6.30\u202fpm', 'Saturday': '9.00\u202fam–6.30\u202fpm', 'Sunday': '9.00\u202fam–6.30\u202fpm', 'Monday': '9.00\u202fam–6.30\u202fpm', 'Tuesday': '9.00\u202fam–6.30\u202fpm', 'Wednesday': '9.00\u202fam–6.30\u202fpm'}",https://www.google.com/maps/place/Puncak+pinus+Pengger/data=!4m7!3m6!1s0x2e7a51e36d801c8f:0x930eaefb57d716c7!8m2!3d-7.8702495!4d110.4598879!16s%2Fg%2F11hz76bjqf!19sChIJjxyAbeNRei4RxxbXV_uuDpM?authuser=0&hl=en&rclk=1,Bar  dekat pinus pengger,2025-08-28T18:41:18.898458,extract_from_url,0.9
