name,address,rating,reviews_count,price_range,lat,lon,district,village,regency,type,phone,website,opening_hours,opening_hours_weekly,maps_link,search_query,scraped_at,coordinate_source,precision_score
Pacific Bar KL,"52-54, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.5,466,,3.1473427,101.708418,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 17-577 6639,,Buka ⋅ Tutup pukul 03.00,{},https://www.google.com/maps/place/Pacific+Bar+KL/data=!4m7!3m6!1s0x31cc377532a3919f:0x8c7055355a7aa205!8m2!3d3.1473427!4d101.708418!16s%2Fg%2F11hdqjxwt3!19sChIJn5GjMnU3zDERBaJ6WjVVcIw?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:31.772386,extract_from_url,0.9
The Barn Pavilion KL,"Lot C4 . 04 . 00, 168, Bukit Bintang Rd, Bukit Bintang, 55100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",4.6,1246,,3.1493578,101.7123063,Bukit Bintang,Pavilion Connection,Kuala Lumpur,Modern,+60 3-2110 3223,http://www.thebarn.com.my/,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '11.00–00.00', 'Jumat': '11.00–00.00', 'Sabtu': '11.00–00.00', 'Minggu\n(Hari Merdeka)': '11.00–00.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '11.00–00.00\nJam buka dapat berbeda', 'Selasa': '11.00–00.00', 'Rabu': '11.00–00.00'}",https://www.google.com/maps/place/The+Barn+Pavilion+KL/data=!4m7!3m6!1s0x31cc362b63426e0b:0x900d3bf2add96153!8m2!3d3.1493578!4d101.7123063!16s%2Fg%2F11c49_pp4_!19sChIJC25CYys2zDERU2HZrfI7DZA?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:31.774669,extract_from_url,0.9
Taps Beer Bar,"Bar ·  · 1, Jalan Nagasari",4.4,1152,$$,3.1495003,101.7090645,Bukit Bintang,Jalan Nagasari,Kuala Lumpur,Modern,+60 11-2194 6176,http://www.tapsbeerbar.my/,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '12.00–00.00', 'Jumat': '12.00–00.00', 'Sabtu': '12.00–00.00', 'Minggu\n(Hari Merdeka)': '12.00–00.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '12.00–00.00\nJam buka dapat berbeda', 'Selasa': '12.00–00.00', 'Rabu': '12.00–00.00'}",https://www.google.com/maps/place/Taps+Beer+Bar/data=!4m7!3m6!1s0x31cc362af6625437:0xa301d44c3c9b27d0!8m2!3d3.1495003!4d101.7090645!16s%2Fg%2F1tfthq7n!19sChIJN1Ri9io2zDER0CebPEzUAaM?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:37.870151,extract_from_url,0.9
Sutraa Kitchen + Bar,"34, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",4.2,777,$$,3.1477331,101.7078487,Bukit Bintang,Changkat Bukit Bintang,Kuala Lumpur,Modern,+60 11-2135 9796,https://www.theolivetreegroup.com/,Buka ⋅ Tutup Jum pukul 05.00,"{'Kamis': '15.00–05.00', 'Jumat': '15.00–05.00', 'Sabtu': '15.00–05.00', 'Minggu\n(Hari Merdeka)': '15.00–05.00\nJam buka dapat berbeda', 'Senin\n(Hari Merdeka (Libur Khusus))': '15.00–05.00\nJam buka dapat berbeda', 'Selasa': '15.00–05.00', 'Rabu': '15.00–05.00'}",https://www.google.com/maps/place/Sutraa+Kitchen+%2B+Bar/data=!4m7!3m6!1s0x31cc362a6c9183ff:0x2061bdb87e6b1b52!8m2!3d3.1477331!4d101.7078487!16s%2Fg%2F1txflnfz!19sChIJ_4ORbCo2zDERUhtrfri9YSA?authuser=0&hl=id&rclk=1,Bar best dekat bukit bintang,2025-08-28T19:32:37.297661,extract_from_url,0.9
Terrace Jogja,Klub Malam ·  · Jl. Seturan Raya No.4,4.5,487,Rp 250.000+ per orang,-7.7711229,110.4094202,Sleman,Sleman,Sleman,Modern,0812-1356-1569,,Segera buka ⋅ Buka pukul 20.00,"{'Kamis': '20.00–03.00', 'Jumat': '20.00–03.00', 'Sabtu': '20.00–03.00', 'Minggu': '20.00–03.00', 'Senin': '20.00–03.00', 'Selasa': '20.00–03.00', 'Rabu': '20.00–03.00'}",https://www.google.com/maps/place/Terrace+Jogja/data=!4m7!3m6!1s0x2e7a59f1ee26d48b:0x447f28e73b75c59e!8m2!3d-7.7711229!4d110.4094202!16s%2Fg%2F1pzrjf4b7!19sChIJi9Qm7vFZei4RnsV1O-cof0Q?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.280630,extract_from_url,0.9
Gembira Loka Zoo Yogyakarta,Kebun Binatang ·  · Jl. Kebun Raya No.2,4.5,47692,,-7.8041337,110.3979883,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,0812-2266-2290,http://www.gembiralokazoo.com/,Tutup ⋅ Buka Jum pukul 08.00,{},https://www.google.com/maps/place/Gembira+Loka+Zoo+Yogyakarta/data=!4m7!3m6!1s0x2e7a57196b21a901:0x77e3f6112577fb0f!8m2!3d-7.8041337!4d110.3979883!16s%2Fm%2F0130d2nz!19sChIJAakhaxlXei4RD_t3JRH243c?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.258726,extract_from_url,0.9
TIP TAP TOE,"Restoran ·  · Jl. Palagan Tentara Pelajar Kelurahan No.KM, RW.9",4.7,3494,$$$,-7.7263325,110.3809845,Depok,Condongcatur,Sleman,Cafe & Restaurant,0813-2940-3145,https://tiptaptoe.id/,Buka ⋅ Tutup pukul 02.00,"{'Kamis': '07.00–02.00', 'Jumat': '07.00–02.00', 'Sabtu': '07.00–02.00', 'Minggu': '07.00–02.00', 'Senin': '11.00–00.00', 'Selasa': '11.00–00.00', 'Rabu': '11.00–01.00'}",https://www.google.com/maps/place/TIP+TAP+TOE/data=!4m7!3m6!1s0x2e7a59c5d714de41:0x94fade6986fcfa63!8m2!3d-7.7263325!4d110.3809845!16s%2Fg%2F11t4ysvttb!19sChIJQd4U18VZei4RY_r8hmne-pQ?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:16.826237,extract_from_url,0.9
Foodcourt Gembira Loka Zoo,Makanan Siap Saji · Jl. Kebun Raya No.1F,4.0,82,$$,-7.8026415,110.3985498,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,(0274) 373861,http://www.gembiralokazoo.com/,Tutup ⋅ Buka Jum pukul 07.00,"{'Kamis': '07.00–18.00', 'Jumat': '07.00–18.00', 'Sabtu': '07.00–18.00', 'Minggu': '07.00–18.00', 'Senin': '07.00–18.00', 'Selasa': '07.00–18.00', 'Rabu': '07.00–18.00'}",https://www.google.com/maps/place/Foodcourt+Gembira+Loka+Zoo/data=!4m7!3m6!1s0x2e7a576668068b75:0x61f03650439c4b3a!8m2!3d-7.8026415!4d110.3985498!16s%2Fg%2F11c0r2v51g!19sChIJdYsGaGZXei4ROkucQ1A28GE?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.367733,extract_from_url,0.9
KEBON BINATANG,,4.4,29,,-7.8039932,110.3981235,Rejowinangun,Jalan Kebun Raya,Kota Yogyakarta,Modern,,,,{},https://www.google.com/maps/place/KEBON+BINATANG/data=!4m7!3m6!1s0x2e7a57001e4d0cdb:0x90c47bdaf9aefbc7!8m2!3d-7.8039932!4d110.3981235!16s%2Fm%2F0k707j_!19sChIJ2wxNHgBXei4Rx_uu-dp7xJA?authuser=0&hl=id&rclk=1,Bar best dekat gembira loka zoo,2025-08-28T19:41:15.498990,extract_from_url,0.9
GARGER STUDIO,"Gn. Sari, Bejiharjo, Kec. Karangmojo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55891",5.0,14,,-7.9433941,110.6351759,Wonosari,Wonosari,Gunung Kidul,Modern,0818-0786-0013,,Buka ⋅ Tutup pukul 00.00 · 0818-0786-0013,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Tutup', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/GARGER+STUDIO/data=!4m7!3m6!1s0x2e7a4b45f53f7229:0xa3ee0a56401291cb!8m2!3d-7.9433941!4d110.6351759!16s%2Fg%2F11jp500tz3!19sChIJKXI_9UVLei4Ry5ESQFYK7qM?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.407587,extract_from_url,0.9
Goa Pindul,"Tujuan Wisata ·  · Jalan Goa Pindul Gelaran 2, RT.3/RW.16",4.5,7818,,-7.9307459,110.6496694,Wonosari,Wonosari,Gunung Kidul,Modern,0812-5050-542,https://www.goapindul.net/,Tutup ⋅ Buka Jum pukul 07.00 · 0812-5050-542,"{'Kamis': '07.00–16.00', 'Jumat': '07.00–16.00', 'Sabtu': '07.00–16.00', 'Minggu': '07.00–16.00', 'Senin': '07.00–16.00', 'Selasa': '07.00–16.00', 'Rabu': '07.00–16.00'}",https://www.google.com/maps/place/Goa+Pindul/data=!4m7!3m6!1s0x2e7bb3458abe4f09:0xd54ced46ae184848!8m2!3d-7.9307459!4d110.6496694!16s%2Fm%2F010gqn3w!19sChIJCU--ikWzey4RSEgYrkbtTNU?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.566417,extract_from_url,0.9
Top40 Karaoke Keluarga,Bar Karaoke ·  · Jl. Sukoharjo No.1A,4.3,3761,Rp 25–50 rb per orang,-7.7492832,110.3987719,Depok,Condongcatur,Sleman,Modern,0877-7051-4547,https://goo.gl/5zlY2O,Buka ⋅ Tutup pukul 01.00 · 0877-7051-4547,"{'Kamis': '10.00–01.00', 'Jumat': '10.00–01.00', 'Sabtu': '10.00–01.30', 'Minggu': '10.00–01.00', 'Senin': '10.00–01.00', 'Selasa': '10.00–01.00', 'Rabu': '10.00–01.00'}",https://www.google.com/maps/place/Top40+Karaoke+Keluarga/data=!4m7!3m6!1s0x2e7a590b9810b18b:0x458ec3e751884e64!8m2!3d-7.7492832!4d110.3987719!16s%2Fg%2F1pzq7vhph!19sChIJi7EQmAtZei4RZE6IUefDjkU?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.708659,extract_from_url,0.9
Karaoke Edy,"3J39+9V7, Grogol IV, Bejiharjo, Kec. Karangmojo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55891",4.1,156,$$,-7.9465975,110.6196622,Wonosari,Wonosari,Gunung Kidul,Modern,,,Buka ⋅ Tutup pukul 03.00,"{'Kamis': '12.00–03.00', 'Jumat': '12.00–03.00', 'Sabtu': '12.00–03.00', 'Minggu': '12.00–03.00', 'Senin': '12.00–03.00', 'Selasa': '12.00–03.00', 'Rabu': '12.00–03.00'}",https://www.google.com/maps/place/Karaoke+Edy/data=!4m7!3m6!1s0x2e7a4b551f7bd7db:0xf02c14f904db5711!8m2!3d-7.9465975!4d110.6196622!16s%2Fg%2F11gb3wgn7_!19sChIJ29d7H1VLei4REVfbBPkULPA?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:47:35.716213,extract_from_url,0.9
GOA PINDUL WIRAWISATA,Tujuan Wisata ·  · Jl. Goa Pindul,4.9,15,,-7.9311348,110.6479471,Wonosari,Wonosari,Gunung Kidul,Modern,0822-2604-1137,https://www.goapindulwirawisata.com/,Tutup ⋅ Buka Jum pukul 07.00 · 0822-2604-1137,"{'Kamis': '07.00–17.00', 'Jumat': '07.00–17.00', 'Sabtu': '07.00–17.00', 'Minggu': '07.00–17.00', 'Senin': '07.00–17.00', 'Selasa': '07.00–17.00', 'Rabu': '07.00–17.00'}",https://www.google.com/maps/place/GOA+PINDUL+WIRAWISATA/data=!4m7!3m6!1s0x2e7a4b3b0e59f653:0x92fa287ace1033e5!8m2!3d-7.9311348!4d110.6479471!16s%2Fg%2F11vk0d140j!19sChIJU_ZZDjtLei4R5TMQznoo-pI?authuser=0&hl=id&rclk=1,Bar best dekat goa pindul,2025-08-28T19:48:14.304552,extract_from_url,0.9
Estehdesa. Sinduharjo. KaliurangTimur,Bar · Jl. Kaliurang Timur No.15,5.0,2,,-7.730102,110.406456,Sleman,Sleman,Sleman,Modern,0812-1107-9244,,Buka ⋅ Tutup pukul 22.00,"{'Kamis': '10.00–22.00', 'Jumat': '10.00–19.00', 'Sabtu': '10.00–19.00', 'Minggu': '10.00–19.00', 'Senin': '10.00–19.00', 'Selasa': '10.00–19.00', 'Rabu': '10.00–21.49'}",https://www.google.com/maps/place/Estehdesa.+Sinduharjo.+KaliurangTimur/data=!4m7!3m6!1s0x2e7a59004ccbb477:0x300ce67991429aaf!8m2!3d-7.730102!4d110.406456!16s%2Fg%2F11y4082crl!19sChIJd7TLTABZei4Rr5pCkXnmDDA?authuser=0&hl=id&rclk=1,Bar best dekat kaliurang,2025-08-28T19:56:52.794288,extract_from_url,0.9
Lavana Restoran,"Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",4.6,2726,Rp 25–50 rb per orang,-7.6003166,110.4270328,,Kaliurang Barat,Hargobinangun,Cafe & Restaurant,0877-2442-8492,https://instagram.com/lavanajogja?igshid=YWJhMjlhZTc=,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Lavana+Restoran/data=!4m7!3m6!1s0x2e7a678cf4c16485:0xa0f4170c5e7c8070!8m2!3d-7.6003166!4d110.4270328!16s%2Fg%2F11sy41j4_x!19sChIJhWTB9Ixnei4RcIB8XgwX9KA?authuser=0&hl=id&rclk=1,Bar best dekat kaliurang,2025-08-28T19:56:50.839276,extract_from_url,0.9
Cafe D'coba,"Kedai Kopi · CC2H+89X, Jl. Astomulyo",4.6,64,Rp 1–50.000 per orang,-7.5991445,110.4284703,,Kaliurang Timur,Hargobinangun,Modern,0822-7259-838,,Buka ⋅ Tutup pukul 00.00,"{'Kamis': '09.00–00.00', 'Jumat': '09.00–00.00', 'Sabtu': '09.00–00.00', 'Minggu': '09.00–00.00', 'Senin': '09.00–00.00', 'Selasa': '09.00–00.00', 'Rabu': '09.00–00.00'}",https://www.google.com/maps/place/Cafe+D%27coba/data=!4m7!3m6!1s0x2e7a675f8fd896f3:0x4d23041259ef7ce5!8m2!3d-7.5991445!4d110.4284703!16s%2Fg%2F11rwsqhb8g!19sChIJ85bYj19nei4R5XzvWRIEI00?authuser=0&hl=id&rclk=1,Bar best dekat kaliurang,2025-08-28T19:56:52.008640,extract_from_url,0.9
ANDORRA,"Bar ·  · PYRENEES Yogyakarta, Jl. Sosrowijayan No.1 lantai 1",4.8,136,Rp 25–50 rb per orang,-7.791829,110.365605,Jetis,Bumijo,Yogyakarta,Modern,0895-1022-5509,https://www.instagram.com/andorra.malioboro/,Buka ⋅ Tutup pukul 22.00,"{'Kamis': '06.00–22.00', 'Jumat': '06.00–22.00', 'Sabtu': '06.00–22.00', 'Minggu': '06.00–22.00', 'Senin': '06.00–22.00', 'Selasa': '06.00–22.00', 'Rabu': '06.00–22.00'}",https://www.google.com/maps/place/ANDORRA/data=!4m7!3m6!1s0x2e7a582616b26f67:0xdeff38077a7a739d!8m2!3d-7.791829!4d110.365605!16s%2Fg%2F11bbx0d1f2!19sChIJZ2-yFiZYei4RnXN6egc4_94?authuser=0&hl=id&rclk=1,Bar best dekat keraton yogyakarta,2025-08-28T20:05:09.064087,extract_from_url,0.9
Seribu Batu Songgo Langit,Tujuan Wisata ·  · Jl. Hutan Pinus Nganjir,4.6,6821,,-7.9308668,110.4308565,Mangunan,Songgo Langit,Bantul,Modern,0877-3951-3004,https://www.instagram.com/seribubatu_songgolangit?igsh=MW9qa3VmbzdxaWQ0dw==,Tutup ⋅ Buka Jum pukul 06.00,"{'Kamis': '06.00–19.00', 'Jumat': '06.00–19.00', 'Sabtu': '06.00–19.00', 'Minggu': '06.00–19.00', 'Senin': '06.00–19.00', 'Selasa': '06.00–19.00', 'Rabu': '06.00–19.00'}",https://www.google.com/maps/place/Seribu+Batu+Songgo+Langit/data=!4m7!3m6!1s0x2e7a531be5da247f:0x51f131c4dc279d01!8m2!3d-7.9308668!4d110.4308565!16s%2Fg%2F11gy4zj9hw!19sChIJfyTa5RtTei4RAZ0n3MQx8VE?authuser=0&hl=id&rclk=1,Bar best dekat mangunan,2025-08-28T20:05:40.432863,extract_from_url,0.9
Watu Mabur Mangunan,"Lemahbang RT28, Lembah Bang, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",4.5,978,,-7.947121,110.441,Mangunan,,Bantul,Modern,,http://tebingwatumabur.blogspot.co.id/,Buka 24 jam,"{'Kamis': 'Buka 24 jam', 'Jumat': 'Buka 24 jam', 'Sabtu': 'Buka 24 jam', 'Minggu': 'Buka 24 jam', 'Senin': 'Buka 24 jam', 'Selasa': 'Buka 24 jam', 'Rabu': 'Buka 24 jam'}",https://www.google.com/maps/place/Watu+Mabur+Mangunan/data=!4m7!3m6!1s0x2e7a534f9fff4055:0xd40f9bf76dc1be53!8m2!3d-7.947121!4d110.441!16s%2Fg%2F11dyb8l60t!19sChIJVUD_n09Tei4RU77BbfebD9Q?authuser=0&hl=id&rclk=1,Bar best dekat mangunan,2025-08-28T20:05:42.318133,extract_from_url,0.9
